date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:32	166199/166199	---M-Z	200	added ('OK')	text/html	etag:%2228937-5fb2cfeac9785-gzip%22	https://themesbrand.com/hybrix/html/html/pages-team.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-team.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:33	148275/148275	---M-Z	200	added ('OK')	text/html	etag:%2224333-5fb2cfeac9785-gzip%22	https://themesbrand.com/hybrix/html/html/pages-timeline.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-timeline.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:34	191925/191925	---M-Z	200	added ('OK')	text/html	etag:%222edb5-5fb2cfeac87e5-gzip%22	https://themesbrand.com/hybrix/html/html/pages-pricing.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-pricing.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:34	3670/3670	---M-Z	200	added ('OK')	text/html	etag:%22e56-5fb2cfeac87e5-gzip%22	https://themesbrand.com/hybrix/html/html/pages-maintenance.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-maintenance.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:35	4570/4570	---M-Z	200	added ('OK')	text/html	etag:%2211da-5fb2cfeac87e5-gzip%22	https://themesbrand.com/hybrix/html/html/pages-coming-soon.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-coming-soon.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:35	164617/164617	---M-Z	200	added ('OK')	text/html	etag:%2228309-5fb2cfeac9785-gzip%22	https://themesbrand.com/hybrix/html/html/pages-sitemap.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-sitemap.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:36	236086/236086	---M-Z	200	added ('OK')	text/html	etag:%2239a36-5fb2cfeac9785-gzip%22	https://themesbrand.com/hybrix/html/html/pages-search-results.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/pages-search-results.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:36	243480/243480	---M-Z	200	added ('OK')	text/html	etag:%223b718-5fb2cfeacd605-gzip%22	https://themesbrand.com/hybrix/html/html/widgets.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/widgets.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:36	196450/196450	---M-Z	200	added ('OK')	text/html	etag:%222ff62-5fb2cfeac5905-gzip%22	https://themesbrand.com/hybrix/html/html/components.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/components.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:36	144139/144139	---M-Z	200	added ('OK')	text/html	etag:%222330b-5fb2cfea2c3e0-gzip%22	https://themesbrand.com/hybrix/html/html/apps-calendar.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/apps-calendar.html	(from https://themesbrand.com/hybrix/html/html/index.html)
